ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
8827,5/24/2025,202,2,101,6.4,Excelsa,Tolima,6,60,24.9,5/24/2025
8744,5/13/2025,201,1,101,6.7,Arábica,Huila,7,75,26.1,5/13/2025
8672,5/8/2025,201,2,104,5.3,Excelsa,Nariño,15,70,22.5,5/8/2025
10549,5/15/2025,202,2,102,5.9,Arábica,Tolima,10,67,27.3,5/15/2025
4081,5/20/2025,203,2,104,6,Arábica,Huila,10,66,28.2,5/20/2025
4521,5/10/2025,203,3,101,6.1,Liberica,Tolima,19,90,18.2,5/10/2025
5979,5/21/2025,203,2,103,6,Robusta,Antioquia,12,66,23.4,5/21/2025
8620,5/14/2025,203,4,105,5.5,Arábica,Nariño,9,66,21,5/14/2025
9441,5/19/2025,201,4,102,5.3,Excelsa,Caldas,8,63,25.2,5/19/2025
2347,5/9/2025,203,4,104,5.7,Arábica,Huila,11,70,27.2,5/9/2025
8088,5/23/2025,202,3,101,5.9,Liberica,Tolima,12,61,22.2,5/23/2025
9948,5/4/2025,201,1,103,6.3,Robusta,Huila,13,82,28,5/4/2025
6652,5/6/2025,204,1,105,5.7,Arábica,Huila,20,90,23.9,5/6/2025
9082,5/12/2025,204,4,102,6.5,Liberica,Tolima,14,70,25.1,5/12/2025
2792,5/17/2025,204,3,105,5.2,Robusta,Tolima,10,78,26.6,5/17/2025
8429,5/22/2025,201,1,105,6.4,Arábica,Nariño,14,61,24.7,5/22/2025
10960,5/8/2025,201,3,102,5.7,Robusta,Nariño,14,91,29.7,5/8/2025
3271,5/4/2025,203,1,105,6.6,Robusta,Nariño,15,86,28.2,5/4/2025
10767,5/4/2025,203,4,104,6.9,Robusta,Huila,14,76,28.9,5/4/2025
3956,5/25/2025,203,1,103,6.3,Robusta,Tolima,14,71,24.9,5/25/2025
8736,5/24/2025,202,2,103,5.9,Robusta,Antioquia,5,87,19.2,5/24/2025
1834,5/2/2025,204,2,102,6.7,Arábica,Caldas,16,86,21.5,5/2/2025
7499,5/24/2025,204,3,103,6.8,Robusta,Nariño,19,81,28.3,5/24/2025
3992,5/13/2025,201,2,104,5.2,Liberica,Nariño,15,61,18.3,5/13/2025
8793,5/18/2025,203,4,101,6.5,Arábica,Caldas,7,67,19.3,5/18/2025
3151,5/13/2025,202,1,105,5.9,Liberica,Nariño,13,63,27.2,5/13/2025
5023,5/20/2025,203,4,104,5.2,Liberica,Antioquia,8,62,26.7,5/20/2025
4339,5/6/2025,203,3,103,5.8,Excelsa,Caldas,9,81,23.2,5/6/2025
5344,5/5/2025,203,3,104,5.6,Liberica,Antioquia,17,76,24.9,5/5/2025
5464,5/25/2025,204,3,101,5.6,Robusta,Antioquia,14,69,23.7,5/25/2025
3376,5/17/2025,202,2,105,5.4,Arábica,Tolima,6,76,22.3,5/17/2025
10044,5/21/2025,202,2,101,6.2,Excelsa,Caldas,13,95,22.7,5/21/2025
9599,5/20/2025,202,3,101,6.1,Robusta,Nariño,15,76,25,5/20/2025
9504,5/1/2025,203,3,105,6,Robusta,Antioquia,11,61,23.9,5/1/2025
9880,5/31/2025,204,4,101,6.7,Arábica,Tolima,8,61,21.4,5/31/2025
2198,5/1/2025,202,1,103,5.2,Robusta,Antioquia,6,74,20.9,5/1/2025
9911,5/22/2025,202,4,101,6,Excelsa,Tolima,14,94,20.1,5/22/2025
3936,5/15/2025,201,3,103,5.8,Excelsa,Nariño,16,78,26.8,5/15/2025
2430,5/4/2025,204,4,102,6.2,Robusta,Caldas,17,94,29.8,5/4/2025
7307,5/15/2025,201,1,103,6.4,Arábica,Tolima,5,62,21.9,5/15/2025
4650,5/21/2025,203,4,104,5.9,Robusta,Caldas,20,92,29.5,5/21/2025
2938,5/17/2025,203,4,101,5.4,Excelsa,Nariño,8,74,30,5/17/2025
6172,5/23/2025,201,1,101,6.3,Liberica,Antioquia,10,69,19.9,5/23/2025
8764,5/6/2025,201,4,105,6.7,Robusta,Caldas,20,87,24.9,5/6/2025
7393,5/26/2025,202,2,103,6.4,Arábica,Antioquia,8,89,24.4,5/26/2025
2154,5/13/2025,203,2,102,5.8,Arábica,Huila,19,86,26.5,5/13/2025
7250,5/11/2025,203,1,101,5.6,Arábica,Caldas,13,73,18,5/11/2025
8037,5/30/2025,204,1,101,5.2,Excelsa,Huila,8,84,27.3,5/30/2025
5229,5/21/2025,201,2,104,6.3,Liberica,Antioquia,19,77,22.1,5/21/2025
5975,5/8/2025,202,4,101,6,Desconocido,Caldas,16,72,26.1,5/8/2025
7401,5/5/2025,201,2,105,6.7,Robusta,Huila,12,61,22.4,5/5/2025
4972,5/30/2025,202,4,103,5.4,Excelsa,Nariño,8,66,25.7,5/30/2025
10594,5/27/2025,204,2,104,6.8,Excelsa,Caldas,5,80,29.9,5/27/2025
4376,5/29/2025,201,2,105,6.7,Excelsa,Nariño,6,68,26.7,5/29/2025
3487,5/12/2025,201,3,102,6.4,Excelsa,Huila,20,83,19.5,5/12/2025
7954,5/12/2025,201,2,102,6.4,Robusta,Tolima,13,65,-5,5/12/2025
1606,5/26/2025,201,3,101,5.9,Arábica,Tolima,17,78,18.6,5/26/2025
8444,5/16/2025,203,4,102,6,Robusta,Tolima,11,80,23.2,5/16/2025
6928,5/4/2025,201,1,103,6.5,Excelsa,Antioquia,6,86,26.1,5/4/2025
3454,5/30/2025,204,4,103,5.8,Robusta,Tolima,11,84,20.1,5/30/2025
4609,5/2/2025,201,2,102,5.6,Arábica,Nariño,7,87,28.4,5/2/2025
5519,5/20/2025,204,1,104,6,Excelsa,Antioquia,5,91,27.4,5/20/2025
4038,5/23/2025,202,3,105,5.6,Robusta,Antioquia,7,67,27.4,5/23/2025
8692,5/1/2025,201,3,102,5.7,Excelsa,Nariño,10,61,20.6,5/1/2025
5116,5/12/2025,202,1,104,6,Robusta,Caldas,7,84,19.1,5/12/2025
2427,5/3/2025,204,3,102,7,Arábica,Huila,9,65,22.7,5/3/2025
1497,5/26/2025,202,2,102,5.9,Liberica,Nariño,19,74,18.9,5/26/2025
4353,5/4/2025,204,2,104,6.6,Robusta,Nariño,20,88,22,5/4/2025
9794,5/30/2025,204,4,104,5.5,Robusta,Antioquia,10,90,26.5,5/30/2025
1759,5/2/2025,201,4,105,6.3,Excelsa,Antioquia,20,83,27,5/2/2025
1838,5/26/2025,201,3,103,6.1,Excelsa,Nariño,11,70,28.4,5/26/2025
5327,5/14/2025,202,2,101,6.4,Arábica,Nariño,7,76,24,5/14/2025
3128,5/20/2025,203,2,101,5.4,Robusta,Tolima,14,62,23,5/20/2025
2023,5/13/2025,201,3,105,6.8,Arábica,Tolima,15,95,28.4,5/13/2025
9762,5/4/2025,204,4,104,5.1,Liberica,Tolima,9,66,27.7,5/4/2025
6614,5/27/2025,203,1,104,6,Liberica,Huila,17,81,22,5/27/2025
6581,5/30/2025,203,1,104,6.1,Robusta,Huila,5,85,18.7,5/30/2025
2058,5/12/2025,201,3,103,6.6,Liberica,Tolima,11,64,23.8,5/12/2025
10542,5/11/2025,202,1,101,5.9,Robusta,Tolima,11,87,-5,5/11/2025
7856,5/5/2025,203,4,104,6.4,Robusta,Nariño,13,83,21.4,5/5/2025
8349,5/23/2025,202,4,101,5.9,Liberica,Antioquia,13,68,18.1,5/23/2025
3129,5/9/2025,204,4,103,5.3,Robusta,Tolima,16,72,29.2,5/9/2025
3767,5/22/2025,201,3,101,5.7,Excelsa,Antioquia,7,77,26.7,5/22/2025
3109,5/7/2025,204,1,102,6.6,Excelsa,Caldas,7,66,19.5,5/7/2025
4617,5/15/2025,201,1,101,6.7,Arábica,Antioquia,19,91,24.4,5/15/2025
2545,5/4/2025,204,3,102,5.1,Arábica,Tolima,18,63,24.7,5/4/2025
7914,5/20/2025,201,2,104,5.9,Arábica,Caldas,20,80,25.3,5/20/2025
2719,5/14/2025,203,2,103,5.5,Liberica,Antioquia,11,92,29.4,5/14/2025
8365,5/6/2025,202,3,101,7,Robusta,Tolima,10,84,25.7,5/6/2025
7235,5/2/2025,202,1,102,5.3,Liberica,Nariño,14,68,25.7,5/2/2025
1725,5/17/2025,202,3,104,5.1,Excelsa,Caldas,12,60,28.8,5/17/2025
9029,5/13/2025,201,4,104,5.5,Liberica,Antioquia,11,77,18.3,5/13/2025
6492,5/28/2025,203,2,101,5.6,Robusta,Antioquia,19,84,27,5/28/2025
3957,5/31/2025,201,3,104,5.7,Robusta,Huila,11,72,28.5,5/31/2025
6156,5/17/2025,203,4,105,5.7,Robusta,Antioquia,14,83,24.2,5/17/2025
5817,5/9/2025,204,3,101,6.9,Excelsa,Tolima,16,66,28.5,5/9/2025
7202,5/9/2025,201,2,104,5.2,Excelsa,Huila,20,71,20.6,5/9/2025
7224,5/8/2025,202,3,104,5.7,Arábica,Huila,8,95,25.3,5/8/2025
9686,5/9/2025,202,3,102,5.6,Excelsa,Caldas,6,94,23.4,5/9/2025
8114,5/14/2025,203,1,103,5.1,Robusta,Caldas,20,74,21.3,5/14/2025
6275,5/10/2025,203,2,101,6.9,Robusta,Huila,16,91,21.2,5/10/2025
9536,5/3/2025,201,1,104,6.4,Arábica,Huila,18,86,23.5,5/3/2025
4044,5/11/2025,204,4,103,6.5,Arábica,Caldas,10,93,22.1,5/11/2025
7912,5/25/2025,202,2,102,6.9,Excelsa,Nariño,17,71,18,5/25/2025
1150,5/2/2025,201,4,101,6.9,Robusta,Nariño,5,88,24.8,5/2/2025
8574,5/5/2025,203,4,102,5.6,Robusta,Nariño,19,86,29.1,5/5/2025
5206,5/19/2025,204,2,105,7,Excelsa,Tolima,16,86,19.5,5/19/2025
6493,5/17/2025,201,2,102,5.1,Arábica,Antioquia,10,80,18.3,5/17/2025
3690,5/31/2025,201,2,101,5.7,Excelsa,Antioquia,9,80,27.4,5/31/2025
5221,5/9/2025,203,4,103,6.9,Excelsa,Huila,5,87,21.8,5/9/2025
10102,5/19/2025,203,1,103,6,Excelsa,Huila,5,85,25.7,5/19/2025
1842,5/23/2025,203,1,104,5.3,Arábica,Caldas,9,65,20,5/23/2025
9137,5/11/2025,203,3,102,6.1,Arábica,Tolima,18,76,20.1,5/11/2025
7438,5/8/2025,201,3,105,6.1,Robusta,Nariño,15,84,24.8,5/8/2025
7200,5/6/2025,201,2,103,6.6,Arábica,Caldas,9,71,28.8,5/6/2025
3795,5/26/2025,203,3,101,6.4,Liberica,Nariño,7,78,28.7,5/26/2025
8626,5/6/2025,204,3,101,5.2,Excelsa,Caldas,6,85,23.4,5/6/2025
9475,5/29/2025,201,4,101,6.7,Liberica,Huila,7,87,25,5/29/2025
7608,5/11/2025,204,2,101,6.1,Excelsa,Antioquia,16,75,27.3,5/11/2025
10195,5/30/2025,202,4,103,6.3,Liberica,Nariño,5,70,26.7,5/30/2025
9248,5/13/2025,203,1,102,5.4,Arábica,Tolima,18,78,19.7,5/13/2025
2393,5/19/2025,203,4,105,7,Excelsa,Nariño,13,95,25.9,5/19/2025
2922,5/24/2025,203,4,103,5.2,Arábica,Nariño,11,69,25.9,5/24/2025
8019,5/11/2025,204,3,101,5.7,Excelsa,Caldas,9,93,29.3,5/11/2025
4622,5/20/2025,204,4,104,5.9,Excelsa,Tolima,8,85,-5,5/20/2025
3134,5/10/2025,203,1,101,5.3,Robusta,Nariño,9,83,25.2,5/10/2025
1551,5/20/2025,201,1,103,6.2,Arábica,Antioquia,17,93,19.5,5/20/2025
6290,5/4/2025,204,1,102,6,Excelsa,Nariño,20,75,18.7,5/4/2025
5699,5/17/2025,203,4,103,5.2,Arábica,Nariño,6,85,27.6,5/17/2025
6182,5/2/2025,201,4,102,6,Robusta,Tolima,18,72,19.1,5/2/2025
4019,5/28/2025,201,2,101,5.7,Desconocido,Caldas,20,78,24.2,5/28/2025
1018,5/5/2025,204,2,104,5.3,Excelsa,Tolima,14,63,18.7,5/5/2025
2771,5/22/2025,201,3,103,7,Robusta,Huila,13,76,27.1,5/22/2025
3153,5/3/2025,202,2,104,6.8,Excelsa,Nariño,14,77,29.9,5/3/2025
2643,5/9/2025,201,1,103,6.5,Liberica,Antioquia,14,61,-5,5/9/2025
8847,5/3/2025,202,3,105,6.8,Robusta,Antioquia,16,74,24.1,5/3/2025
10433,5/2/2025,203,4,103,5.5,Robusta,Antioquia,8,85,22.9,5/2/2025
9899,5/31/2025,203,2,101,6.4,Liberica,Tolima,20,69,26.5,5/31/2025
1534,5/16/2025,203,4,105,5.3,Arábica,Tolima,16,75,26,5/16/2025
8723,5/22/2025,204,2,105,6.3,Arábica,Caldas,17,82,22.9,5/22/2025
9459,5/21/2025,203,1,103,5.5,Excelsa,Tolima,8,75,24.9,5/21/2025
9720,5/18/2025,204,2,105,5.7,Robusta,Huila,9,83,26.8,5/18/2025
7413,5/19/2025,202,3,104,6.2,Excelsa,Huila,10,93,18.5,5/19/2025
9286,5/15/2025,204,2,103,6.4,Liberica,Huila,11,84,18.9,5/15/2025
8854,5/4/2025,204,2,103,5.1,Arábica,Caldas,6,84,19.1,5/4/2025
2096,5/28/2025,204,1,104,6.3,Liberica,Nariño,19,84,26.7,5/28/2025
7930,5/28/2025,202,1,103,6,Arábica,Antioquia,9,67,19.5,5/28/2025
